,product_id,category,color,size,season,supplier,cost_price,list_price
20107,P020108,Dresses,Red,XL,Fall,suppliera,51.7,199.3
20108,P020109,Accessories,Yellow,XS,Spring,supplierc,48.6,186.8
20109,P020110,Accessories,Red,L,Summer,suppliera,11.1,46.1
20110,P020111,Shoes,Red,XS,Fall,supplierd,35.2,148.8
20111,P020112,Tops,Black,S,Spring,suppliera,20.3,198.4
20112,P020113,Tops,Red,XL,Spring,supplierd,20.7,104.4
20113,P020114,Shoes,White,M,Fall,supplierd,22.3,82.8
20114,P020115,Shoes,Red,M,Winter,supplierc,50.9,28.0
20115,P020116,Dresses,Yellow,S,Winter,supplierc,74.3,56.4
20116,P020117,Tops,Yellow,L,Fall,supplierb,6.7,35.5
20117,P020118,Accessories,Red,XL,Summer,supplierd,62.2,150.9
20118,P020119,Shoes,Black,XS,Winter,suppliera,36.0,51.4
20119,P020120,Dresses,Yellow,XS,Summer,supplierd,27.4,128.9
20120,P020121,Accessories,Green,M,Fall,supplierc,32.8,87.2
20121,P020122,Tops,White,XS,Fall,supplierd,43.8,11.2
20122,P020123,Shoes,Black,L,Winter,suppliera,54.9,193.2
20123,P020124,Shoes,White,S,Summer,suppliera,77.2,149.0
20124,P020125,Dresses,White,XL,Spring,suppliera,19.8,42.1
20125,P020126,Dresses,Red,XS,Winter,supplierc,47.1,106.8
20126,P020127,Tops,White,S,Summer,supplierd,7.0,183.8
20127,P020128,Shoes,Red,XL,Fall,suppliera,77.6,123.9
20128,P020129,Dresses,White,S,Fall,supplierd,58.5,31.6
20129,P020130,Shoes,Yellow,XS,Fall,suppliera,68.0,190.0
20130,P020131,Tops,Green,S,Winter,supplierd,25.4,174.0
20131,P020132,Shoes,White,L,Fall,supplierc,53.8,165.7
20132,P020133,Accessories,Blue,M,Fall,supplierb,37.1,149.1
20133,P020134,Shoes,Red,XL,Summer,supplierd,40.8,146.2
20134,P020135,Bottoms,Green,XL,Winter,supplierd,12.3,152.6
20135,P020136,Bottoms,Red,L,Spring,supplierc,18.9,103.8
20136,P020137,Tops,Green,S,Summer,suppliera,45.2,18.5
20137,P020138,Tops,Red,XL,Summer,supplierb,15.4,44.2
20138,P020139,Tops,Blue,M,Fall,supplierc,18.6,82.4
20139,P020140,Accessories,Yellow,XS,Fall,suppliera,56.4,185.9
20140,P020141,Accessories,Blue,XL,Winter,supplierc,42.9,84.7
20141,P020142,Shoes,Green,L,Fall,supplierb,66.9,154.6
20142,P020143,Dresses,Black,L,Fall,suppliera,39.4,120.4
20143,P020144,Bottoms,Red,M,Spring,suppliera,11.0,21.0
20144,P020145,Bottoms,Black,L,Summer,supplierd,11.0,152.4
20145,P020146,Bottoms,White,S,Spring,suppliera,55.0,126.3
20146,P020147,Shoes,Blue,XL,Spring,supplierc,29.9,198.2
20147,P020148,Shoes,Red,XL,Spring,supplierb,45.5,41.5
20148,P020149,Tops,Blue,XL,Spring,suppliera,49.6,97.4
20149,P020150,Dresses,White,S,Winter,suppliera,33.3,46.9
20150,P020151,Tops,Yellow,S,Winter,supplierd,29.2,158.5
20151,P020152,Shoes,Green,XL,Spring,supplierc,70.0,161.1
20152,P020153,Accessories,Red,XL,Fall,suppliera,22.9,73.3
20153,P020154,Tops,Red,L,Spring,supplierc,8.9,29.7
20154,P020155,Shoes,Red,XS,Spring,suppliera,57.3,50.6
20155,P020156,Shoes,Green,S,Summer,supplierb,59.5,85.9
20156,P020157,Accessories,Blue,L,Spring,supplierc,9.7,11.1
20157,P020158,Accessories,Green,XL,Winter,supplierc,22.5,27.0
20158,P020159,Accessories,Yellow,XL,Winter,suppliera,13.8,88.7
20159,P020160,Dresses,Blue,XL,Spring,suppliera,58.5,179.3
20160,P020161,Shoes,Yellow,XS,Summer,supplierd,31.8,17.0
20161,P020162,Accessories,Red,S,Summer,supplierd,51.1,78.9
20162,P020163,Dresses,Green,XL,Winter,supplierc,15.3,189.8
20163,P020164,Bottoms,Yellow,L,Summer,supplierb,28.1,112.8
20164,P020165,Bottoms,White,M,Winter,supplierd,40.5,178.3
20165,P020166,Bottoms,Green,M,Fall,supplierc,56.0,195.6
20166,P020167,Shoes,Blue,XS,Fall,supplierb,18.5,130.9
20167,P020168,Dresses,Red,S,Winter,supplierc,39.0,61.5
20168,P020169,Dresses,Blue,S,Fall,suppliera,30.9,198.5
20169,P020170,Bottoms,Black,XS,Winter,supplierc,23.7,99.1
20170,P020171,Tops,Red,M,Spring,supplierc,21.7,77.5
20171,P020172,Bottoms,White,M,Spring,suppliera,15.0,52.4
20172,P020173,Shoes,White,XL,Winter,supplierd,33.2,76.8
20173,P020174,Bottoms,Black,L,Summer,suppliera,78.0,137.7
20174,P020175,Bottoms,Blue,XL,Summer,supplierc,78.7,58.2
20175,P020176,Dresses,White,S,Winter,suppliera,70.3,88.8
20176,P020177,Bottoms,Blue,XL,Summer,supplierc,37.7,55.2
20177,P020178,Accessories,Red,S,Winter,suppliera,9.6,88.6
20178,P020179,Accessories,Green,XL,Summer,supplierb,58.4,46.1
20179,P020180,Tops,Red,L,Winter,supplierd,41.3,176.5
20180,P020181,Shoes,Blue,XL,Winter,suppliera,7.9,149.3
20181,P020182,Shoes,Yellow,XL,Summer,supplierd,74.0,92.5
20182,P020183,Dresses,Black,XL,Spring,supplierd,17.0,197.8
20183,P020184,Shoes,Yellow,S,Summer,suppliera,47.4,136.2
20184,P020185,Tops,Red,XL,Fall,supplierd,36.3,135.8
20185,P020186,Accessories,White,M,Fall,supplierb,57.5,127.3
20186,P020187,Dresses,Red,M,Fall,supplierb,47.9,106.9
20187,P020188,Accessories,Red,L,Winter,supplierd,9.3,50.7
20188,P020189,Tops,Red,XS,Spring,supplierc,41.1,93.5
20189,P020190,Dresses,Black,XL,Fall,suppliera,34.3,165.1
20190,P020191,Bottoms,Blue,XL,Fall,supplierd,50.3,57.5
20191,P020192,Shoes,Black,S,Winter,supplierc,28.9,159.0
20192,P020193,Tops,White,XS,Spring,suppliera,38.6,13.1
20193,P020194,Dresses,Blue,XS,Summer,suppliera,45.4,124.0
20194,P020195,Accessories,White,XL,Fall,supplierc,44.3,122.2
20195,P020196,Dresses,Blue,XL,Winter,supplierc,56.7,134.7
20196,P020197,Bottoms,Blue,XL,Summer,suppliera,15.3,181.8
20197,P020198,Tops,Yellow,XS,Spring,supplierb,15.6,144.9
20198,P020199,Dresses,Red,M,Winter,suppliera,6.4,146.6
20199,P020200,Tops,Red,S,Fall,supplierb,27.2,103.6
20200,P020201,Tops,Black,M,Summer,suppliera,14.6,57.6
20201,P020202,Accessories,Blue,XL,Spring,supplierb,10.8,193.9
20202,P020203,Shoes,White,XS,Fall,supplierc,66.2,87.4
20203,P020204,Bottoms,Red,M,Winter,supplierc,25.3,155.6
20204,P020205,Dresses,Yellow,XS,Summer,suppliera,62.9,173.9
20205,P020206,Shoes,White,XL,Spring,suppliera,13.3,153.6
20206,P020207,Accessories,Yellow,M,Fall,supplierc,36.4,25.2
20207,P020208,Shoes,Red,XS,Fall,supplierb,49.5,156.5
20208,P020209,Tops,Blue,L,Spring,supplierc,65.7,35.9
20209,P020210,Tops,White,M,Spring,supplierc,19.7,80.2
20210,P020211,Bottoms,Black,S,Fall,supplierd,78.7,102.2
20211,P020212,Dresses,Black,XS,Fall,supplierd,28.1,114.7
20212,P020213,Dresses,Black,XL,Spring,supplierd,79.2,124.4
20213,P020214,Accessories,Red,XL,Winter,supplierb,33.0,54.4
20214,P020215,Bottoms,Red,M,Winter,supplierc,75.8,141.4
20215,P020216,Dresses,Black,XL,Summer,supplierb,6.8,93.5
20216,P020217,Tops,White,L,Fall,supplierd,5.6,75.5
20217,P020218,Bottoms,Red,S,Fall,suppliera,40.0,143.6
20218,P020219,Shoes,Black,M,Winter,suppliera,72.8,194.0
20219,P020220,Bottoms,Red,M,Spring,supplierb,39.5,101.8
20220,P020221,Bottoms,Green,XL,Winter,suppliera,31.6,117.2
20221,P020222,Dresses,White,XS,Summer,supplierb,60.8,50.1
20222,P020223,Accessories,Blue,XL,Summer,supplierb,7.2,114.8
20223,P020224,Accessories,White,XS,Winter,suppliera,27.2,45.2
20224,P020225,Dresses,Blue,XL,Spring,suppliera,15.5,76.3
20225,P020226,Dresses,Black,XS,Summer,supplierb,71.7,141.2
20226,P020227,Dresses,Red,XS,Spring,supplierb,60.5,193.9
20227,P020228,Accessories,Black,L,Spring,supplierb,63.2,77.6
20228,P020229,Dresses,Yellow,L,Fall,suppliera,19.4,181.8
20229,P020230,Shoes,Blue,L,Winter,supplierd,67.2,168.9
20230,P020231,Shoes,Green,XL,Winter,supplierc,49.2,113.4
20231,P020232,Tops,Blue,S,Winter,supplierc,69.6,11.0
20232,P020233,Shoes,Red,L,Winter,supplierb,31.1,83.9
20233,P020234,Bottoms,Green,M,Spring,supplierd,27.5,148.3
20234,P020235,Tops,Red,S,Winter,supplierc,54.5,70.2
20235,P020236,Shoes,Green,M,Winter,supplierd,69.3,170.6
20236,P020237,Bottoms,Red,L,Winter,supplierd,28.7,68.2
20237,P020238,Shoes,Blue,M,Fall,suppliera,51.5,84.5
20238,P020239,Bottoms,Blue,XL,Fall,supplierd,35.7,192.4
20239,P020240,Dresses,Blue,M,Winter,supplierb,21.9,148.2
20240,P020241,Bottoms,Blue,S,Spring,supplierc,17.0,36.1
20241,P020242,Dresses,Green,L,Fall,supplierc,26.6,139.7
20242,P020243,Bottoms,White,M,Spring,supplierb,16.7,121.8
20243,P020244,Bottoms,White,M,Fall,supplierd,71.1,172.7
20244,P020245,Shoes,Black,M,Fall,supplierb,51.2,59.2
20245,P020246,Bottoms,White,M,Spring,supplierc,57.6,129.7
20246,P020247,Shoes,Black,S,Spring,supplierc,79.2,55.2
20247,P020248,Bottoms,Blue,XS,Summer,suppliera,70.4,169.2
20248,P020249,Accessories,Red,XL,Winter,supplierc,62.5,111.0
20249,P020250,Tops,White,L,Fall,supplierd,75.7,172.2
20250,P020251,Shoes,White,XS,Winter,suppliera,69.8,116.6
20251,P020252,Shoes,Blue,XL,Spring,suppliera,35.9,193.6
20252,P020253,Dresses,Blue,M,Fall,suppliera,69.1,48.5
20253,P020254,Accessories,White,XS,Summer,supplierc,53.4,87.9
20254,P020255,Dresses,Blue,XL,Winter,suppliera,46.9,108.1
20255,P020256,Accessories,White,XL,Summer,supplierb,41.5,169.8
20256,P020257,Accessories,Red,XS,Fall,supplierd,69.7,11.0
20257,P020258,Bottoms,Yellow,M,Spring,supplierd,63.4,142.6
20258,P020259,Dresses,Red,M,Fall,supplierb,43.7,16.4
20259,P020260,Tops,Black,L,Summer,suppliera,20.3,68.6
20260,P020261,Accessories,White,XL,Spring,supplierb,22.2,104.8
20261,P020262,Accessories,Yellow,L,Fall,supplierc,49.3,145.8
20262,P020263,Shoes,Red,M,Spring,suppliera,60.6,38.4
20263,P020264,Bottoms,Yellow,XL,Fall,supplierb,20.4,41.8
20264,P020265,Tops,Red,L,Summer,supplierb,66.0,130.8
20265,P020266,Accessories,Green,L,Fall,supplierc,57.2,30.0
20266,P020267,Shoes,Yellow,L,Winter,supplierb,11.8,74.1
20267,P020268,Dresses,Red,XL,Fall,suppliera,27.8,95.2
20268,P020269,Accessories,Black,S,Spring,supplierc,62.4,109.0
20269,P020270,Shoes,Red,S,Spring,supplierc,61.4,33.0
20270,P020271,Dresses,Blue,M,Spring,supplierc,51.2,91.0
20271,P020272,Bottoms,Green,XL,Spring,supplierd,6.4,36.1
20272,P020273,Dresses,White,XL,Spring,supplierd,29.1,104.8
20273,P020274,Accessories,Black,XS,Summer,supplierb,62.8,131.1
20274,P020275,Tops,Yellow,L,Summer,suppliera,44.4,159.2
20275,P020276,Dresses,Yellow,M,Winter,suppliera,10.8,93.3
20276,P020277,Tops,Red,XL,Fall,suppliera,29.7,186.6
20277,P020278,Tops,White,XS,Spring,supplierb,48.8,62.3
20278,P020279,Dresses,Red,XS,Summer,supplierb,74.6,164.4
20279,P020280,Bottoms,Green,XL,Winter,supplierc,24.4,69.7
20280,P020281,Dresses,White,M,Winter,supplierd,54.0,122.2
20281,P020282,Shoes,Blue,M,Fall,supplierb,69.7,89.3
20282,P020283,Tops,Yellow,S,Fall,supplierb,7.0,15.8
20283,P020284,Accessories,Blue,S,Spring,supplierb,31.7,53.2
20284,P020285,Tops,Yellow,M,Spring,suppliera,76.8,90.6
20285,P020286,Accessories,White,XS,Summer,suppliera,76.8,25.1
20286,P020287,Shoes,Blue,S,Winter,supplierb,55.1,45.4
20287,P020288,Shoes,Black,XS,Winter,supplierd,53.0,65.9
20288,P020289,Shoes,,S,Spring,supplierd,20.5,76.9
20289,P020290,Dresses,Green,XS,Fall,suppliera,31.0,84.7
20290,P020291,Tops,Black,L,Summer,suppliera,39.5,21.9
20291,P020292,Accessories,White,XL,Summer,supplierd,78.4,178.7
20292,P020293,Shoes,Black,M,Spring,suppliera,24.9,89.8
20293,P020294,Shoes,Yellow,L,Summer,supplierb,14.5,57.3
20294,P020295,Accessories,Green,M,Fall,supplierb,19.6,10.2
20295,P020296,Tops,Green,XS,Winter,suppliera,50.9,62.3
20296,P020297,Tops,Yellow,S,Fall,supplierb,42.1,37.2
20297,P020298,Accessories,White,S,Spring,supplierb,46.4,17.4
20298,P020299,Bottoms,Yellow,S,Summer,supplierd,33.8,13.3
20299,P020300,Tops,Black,XL,Spring,suppliera,69.2,185.1
20300,P020301,Accessories,Yellow,XL,Spring,supplierc,9.8,34.6
20301,P020302,Accessories,Green,M,Fall,supplierc,72.2,140.6
20302,P020303,Shoes,White,S,Fall,supplierc,67.9,176.0
20303,P020304,Accessories,,L,Spring,suppliera,35.0,102.3
20304,P020305,Dresses,Green,M,Winter,supplierc,30.3,50.4
20305,P020306,Shoes,Yellow,XL,Fall,supplierc,19.9,53.4
20306,P020307,Shoes,Red,XL,Summer,supplierb,42.0,128.2
20307,P020308,Tops,Red,S,Summer,supplierb,19.6,137.8
20308,P020309,Bottoms,Green,XL,Spring,supplierd,59.5,199.9
20309,P020310,Tops,White,XS,Spring,suppliera,64.5,191.7
20310,P020311,Dresses,Red,XL,Spring,supplierd,22.2,22.6
20311,P020312,Shoes,Green,S,Summer,suppliera,45.0,94.6
20312,P020313,Shoes,Yellow,M,Fall,suppliera,13.5,98.6
20313,P020314,Accessories,Blue,XL,Spring,supplierb,69.3,133.6
20314,P020315,Bottoms,Yellow,L,Spring,suppliera,12.6,154.2
20315,P020316,Bottoms,Black,L,Fall,supplierb,43.5,144.9
20316,P020317,Accessories,Green,XS,Summer,suppliera,61.2,184.8
20317,P020318,Dresses,Red,M,Summer,supplierd,36.3,151.3
20318,P020319,Bottoms,Green,XS,Spring,supplierc,13.0,70.3
20319,P020320,Shoes,Yellow,XS,Spring,supplierb,24.6,35.4
20320,P020321,Dresses,White,S,Spring,supplierd,26.6,130.7
20321,P020322,Tops,Red,S,Summer,suppliera,53.5,68.8
20322,P020323,Tops,White,S,Fall,suppliera,49.2,82.5
20323,P020324,Dresses,White,L,Spring,suppliera,28.9,156.1
20324,P020325,Shoes,Yellow,XL,Spring,suppliera,35.4,117.4
20325,P020326,Tops,White,M,Winter,supplierc,38.6,158.2
20326,P020327,Shoes,Green,S,Summer,supplierb,46.0,102.8
20327,P020328,Accessories,Red,M,Fall,supplierc,30.1,118.6
20328,P020329,Bottoms,White,XS,Fall,suppliera,68.6,164.4
20329,P020330,Dresses,Blue,XL,Fall,suppliera,42.7,89.5
20330,P020331,Bottoms,Black,L,Winter,supplierc,52.7,26.4
20331,P020332,Accessories,Green,M,Fall,supplierb,75.9,102.6
20332,P020333,Tops,Blue,XL,Winter,supplierc,78.8,168.9
20333,P020334,Shoes,Red,M,Spring,supplierc,54.8,65.6
20334,P020335,Shoes,,XS,Summer,suppliera,24.3,193.5
20335,P020336,Accessories,White,S,Summer,supplierd,52.0,156.8
20336,P020337,Dresses,Blue,XS,Fall,suppliera,79.6,130.3
20337,P020338,Bottoms,Blue,M,Spring,supplierd,55.6,140.9
20338,P020339,Tops,White,L,Spring,supplierc,11.2,147.3
20339,P020340,Dresses,Yellow,M,Summer,supplierd,8.2,187.5
20340,P020341,Accessories,Yellow,L,Fall,suppliera,31.0,72.6
20341,P020342,Accessories,White,L,Winter,supplierb,63.0,38.1
20342,P020343,Shoes,Blue,M,Summer,supplierd,55.3,69.5
20343,P020344,Tops,Red,M,Summer,supplierd,31.3,161.2
20344,P020345,Dresses,Green,L,Winter,suppliera,42.3,34.2
20345,P020346,Shoes,Red,M,Fall,supplierd,63.3,191.2
20346,P020347,Tops,Red,XL,Fall,supplierb,44.6,99.4
20347,P020348,Bottoms,Green,L,Winter,supplierb,9.8,146.9
20348,P020349,Bottoms,Red,L,Winter,supplierb,76.5,50.6
20349,P020350,Shoes,Black,M,Summer,supplierc,51.3,129.6
20350,P020351,Dresses,White,XS,Winter,supplierb,58.2,104.2
20351,P020352,Tops,Blue,XL,Fall,supplierb,30.4,94.1
20352,P020353,Bottoms,Green,M,Winter,supplierb,37.6,45.5
20353,P020354,Bottoms,Red,S,Winter,supplierc,6.4,90.7
20354,P020355,Dresses,Blue,XL,Fall,supplierd,24.4,102.3
20355,P020356,Shoes,Yellow,S,Fall,suppliera,40.1,87.3
20356,P020357,Accessories,Black,XL,Spring,supplierd,24.1,38.2
20357,P020358,Tops,Red,L,Fall,suppliera,17.5,80.2
20358,P020359,Bottoms,Red,XL,Summer,supplierb,43.8,64.6
20359,P020360,Accessories,Red,M,Winter,suppliera,6.4,195.0
20360,P020361,Dresses,Black,S,Summer,supplierd,68.8,72.8
20361,P020362,Shoes,White,XS,Spring,supplierb,15.6,105.8
20362,P020363,Tops,Blue,S,Summer,supplierb,64.0,189.9
20363,P020364,Dresses,Red,L,Winter,supplierc,32.6,188.3
20364,P020365,Shoes,Yellow,L,Winter,supplierd,23.8,113.0
20365,P020366,Dresses,Red,XS,Summer,suppliera,71.3,57.0
20366,P020367,Bottoms,Black,XL,Fall,suppliera,29.8,18.8
20367,P020368,Bottoms,Black,XL,Summer,supplierb,72.1,12.2
20368,P020369,Accessories,Blue,L,Summer,supplierd,78.7,94.8
20369,P020370,Dresses,Blue,XS,Fall,supplierb,57.8,185.1
20370,P020371,Bottoms,Yellow,L,Spring,supplierb,28.1,126.3
20371,P020372,Shoes,Red,S,Spring,supplierc,64.2,60.9
20372,P020373,Accessories,Yellow,XL,Winter,supplierc,34.4,73.4
20373,P020374,Tops,Yellow,S,Fall,suppliera,68.7,151.5
20374,P020375,Dresses,Yellow,S,Fall,supplierb,78.8,102.7
20375,P020376,Bottoms,Red,M,Winter,supplierc,12.9,30.6
20376,P020377,Shoes,Red,XL,Spring,supplierd,8.8,110.2
20377,P020378,Dresses,Red,L,Spring,supplierc,76.8,99.4
20378,P020379,Shoes,Red,L,Spring,suppliera,49.0,167.7
20379,P020380,Accessories,Yellow,S,Spring,supplierb,56.4,98.9
20380,P020381,Bottoms,Black,XS,Spring,supplierc,51.9,95.8
20381,P020382,Bottoms,White,M,Spring,supplierc,42.7,129.9
20382,P020383,Accessories,Blue,M,Spring,supplierd,45.4,41.1
20383,P020384,Shoes,Black,S,Spring,supplierb,42.2,117.6
20384,P020385,Dresses,Green,M,Winter,supplierb,18.8,18.2
20385,P020386,Shoes,Green,M,Summer,supplierc,78.9,189.5
20386,P020387,Dresses,Green,S,Fall,supplierd,68.8,161.8
20387,P020388,Accessories,Blue,L,Summer,supplierb,34.2,172.4
20388,P020389,Tops,Red,S,Spring,supplierb,76.7,142.5
20389,P020390,Dresses,Green,S,Fall,supplierd,34.4,30.8
20390,P020391,Bottoms,Green,XL,Fall,supplierc,59.0,175.4
20391,P020392,Bottoms,White,L,Fall,supplierc,32.2,44.4
20392,P020393,Bottoms,Black,S,Summer,supplierd,79.6,19.5
20393,P020394,Shoes,Yellow,XL,Fall,supplierc,67.3,44.8
20394,P020395,Shoes,Blue,M,Spring,supplierd,53.4,88.3
20395,P020396,Shoes,Blue,XS,Fall,suppliera,76.1,184.5
20396,P020397,Bottoms,White,L,Spring,supplierb,39.9,192.5
20397,P020398,Dresses,Green,XL,Summer,supplierc,65.0,86.8
20398,P020399,Bottoms,Yellow,L,Spring,supplierb,44.3,158.7
20399,P020400,Dresses,Yellow,XL,Summer,supplierc,75.4,72.6
20400,P020401,Shoes,White,M,Summer,supplierd,27.3,124.2
20401,P020402,Tops,Red,M,Winter,supplierb,36.4,44.8
20402,P020403,Shoes,Green,XS,Summer,suppliera,31.7,96.3
20403,P020404,Accessories,Yellow,M,Spring,supplierb,37.1,76.4
20404,P020405,Dresses,Blue,M,Summer,supplierb,51.0,146.4
20405,P020406,Tops,Yellow,XS,Spring,supplierd,25.2,105.3
20406,P020407,Shoes,Black,L,Fall,suppliera,26.0,157.0
20407,P020408,Tops,White,M,Fall,supplierc,19.8,44.6
20408,P020409,Bottoms,Yellow,L,Winter,supplierd,26.4,137.8
20409,P020410,Dresses,Yellow,XS,Spring,supplierb,10.1,119.2
20410,P020411,Accessories,Yellow,S,Fall,supplierb,55.1,169.6
20411,P020412,Bottoms,White,M,Spring,supplierb,26.3,80.5
20412,P020413,Tops,Blue,L,Fall,suppliera,60.6,148.6
20413,P020414,Shoes,Yellow,XL,Spring,supplierc,54.2,177.6
20414,P020415,Dresses,Yellow,XL,Spring,supplierb,19.4,80.8
20415,P020416,Accessories,Green,S,Spring,suppliera,74.6,47.3
20416,P020417,Shoes,Green,M,Summer,supplierd,30.4,121.7
20417,P020418,Accessories,Green,M,Winter,supplierb,7.7,92.9
20418,P020419,Dresses,Yellow,M,Summer,supplierb,63.5,58.2
20419,P020420,Tops,Yellow,XL,Winter,supplierc,39.4,34.6
20420,P020421,Accessories,Yellow,S,Fall,supplierc,12.8,98.6
20421,P020422,Dresses,Black,XL,Winter,supplierd,40.4,138.8
20422,P020423,Accessories,Black,M,Winter,supplierc,71.3,74.0
20423,P020424,Shoes,Green,S,Spring,supplierb,18.8,36.9
20424,P020425,Accessories,Black,XL,Fall,supplierc,48.5,124.1
20425,P020426,Shoes,White,M,Summer,supplierb,55.8,95.8
20426,P020427,Shoes,Yellow,S,Fall,supplierc,6.6,120.3
20427,P020428,Dresses,Green,S,Winter,supplierd,70.6,95.5
20428,P020429,Bottoms,Black,XS,Winter,supplierb,22.7,83.5
20429,P020430,Accessories,Yellow,S,Summer,supplierb,61.0,113.0
20430,P020431,Tops,Yellow,XS,Summer,suppliera,60.7,29.4
20431,P020432,Shoes,White,M,Summer,suppliera,7.6,66.6
20432,P020433,Bottoms,White,XS,Summer,supplierd,71.1,95.3
20433,P020434,Shoes,Black,M,Spring,supplierc,52.0,193.9
20434,P020435,Bottoms,Green,M,Winter,supplierc,18.9,65.1
20435,P020436,Bottoms,Green,L,Fall,supplierd,56.0,197.2
20436,P020437,Tops,Black,XS,Fall,supplierd,20.9,186.9
20437,P020438,Bottoms,Black,S,Fall,supplierb,27.1,58.6
20438,P020439,Tops,Red,S,Spring,supplierd,15.9,139.2
20439,P020440,Dresses,White,M,Summer,supplierc,31.2,67.6
20440,P020441,Shoes,Green,XS,Fall,supplierd,51.0,11.9
20441,P020442,Tops,Blue,XL,Spring,suppliera,49.0,38.5
20442,P020443,Shoes,White,S,Summer,supplierd,78.0,131.7
20443,P020444,Accessories,Yellow,XL,Summer,supplierd,31.9,47.1
20444,P020445,Dresses,Green,XS,Summer,suppliera,16.8,145.6
20445,P020446,Accessories,Yellow,S,Fall,suppliera,21.7,86.5
20446,P020447,Accessories,Red,XL,Summer,suppliera,23.0,125.9
20447,P020448,Bottoms,White,S,Fall,supplierd,23.5,152.2
20448,P020449,Bottoms,White,L,Summer,supplierc,17.1,92.0
20449,P020450,Accessories,Yellow,L,Winter,supplierd,29.1,116.3
20450,P020451,Bottoms,Green,M,Summer,supplierd,34.9,28.8
20451,P020452,Shoes,Blue,XS,Fall,supplierc,79.6,32.5
20452,P020453,Bottoms,Black,S,Winter,supplierb,36.6,183.8
20453,P020454,Accessories,Blue,XL,Fall,supplierd,61.2,22.2
20454,P020455,Bottoms,Yellow,S,Summer,supplierc,73.6,109.1
20455,P020456,Bottoms,Red,S,Fall,supplierd,46.2,109.0
20456,P020457,Tops,White,XL,Fall,supplierb,65.2,65.0
20457,P020458,Tops,Yellow,XL,Fall,supplierb,11.0,149.4
20458,P020459,Accessories,Yellow,L,Spring,supplierb,17.4,80.1
20459,P020460,Shoes,Green,M,Spring,supplierb,57.3,98.2
20460,P020461,Dresses,White,XL,Spring,supplierc,6.1,119.0
20461,P020462,Dresses,Black,S,Spring,supplierb,17.0,48.2
20462,P020463,Accessories,Blue,L,Summer,supplierd,35.3,156.5
20463,P020464,Shoes,Blue,XS,Spring,supplierd,59.4,130.8
20464,P020465,Shoes,Red,L,Fall,suppliera,19.8,74.1
20465,P020466,Shoes,Green,L,Winter,supplierb,33.3,161.3
20466,P020467,Tops,Black,L,Spring,suppliera,27.0,154.2
20467,P020468,Accessories,Yellow,S,Winter,supplierd,57.6,112.8
20468,P020469,Dresses,Black,XL,Spring,suppliera,13.4,197.4
20469,P020470,Shoes,Green,M,Winter,supplierd,27.7,120.4
20470,P020471,Accessories,Red,XS,Summer,suppliera,54.0,192.5
20471,P020472,Dresses,Yellow,M,Fall,supplierc,26.2,40.7
20472,P020473,Tops,Black,S,Spring,supplierd,26.7,133.2
20473,P020474,Bottoms,Red,M,Fall,supplierb,77.5,96.8
20474,P020475,Dresses,Green,M,Summer,supplierd,24.7,50.7
20475,P020476,Dresses,Green,XS,Spring,supplierd,46.4,145.3
20476,P020477,Dresses,Green,L,Winter,supplierc,33.0,126.3
20477,P020478,Bottoms,Black,XL,Fall,supplierb,15.8,59.7
20478,P020479,Shoes,Green,XL,Fall,supplierd,27.5,174.6
20479,P020480,Bottoms,Black,M,Fall,supplierd,30.0,58.2
20480,P020481,Dresses,Red,XS,Summer,supplierd,33.6,158.0
20481,P020482,Tops,White,XL,Winter,supplierc,29.3,59.3
20482,P020483,Dresses,Red,XL,Fall,supplierc,61.7,194.8
20483,P020484,Tops,Black,XL,Winter,suppliera,25.7,137.8
